atr_k,risk_pct,max_positions,entry_confirm,min_rebalance_pct,total_return,cagr,vol,sharpe,max_drawdown,total_costs,rules_per_trade_risk_pct,rules_atr_k,rules_max_positions,rules_cost_bps,rules_max_gross_exposure_pct,regime_on,regime_symbol,regime_window,is_start,is_end
2.5,0.45,12,2,0.0,0.4961251908663844,0.04588476174597034,0.10615337781488333,0.47591625718974934,0.23236867749904505,8963.624970701594,0.0045000000000000005,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,8,2,0.0,0.5165247239587403,0.04746322883756893,0.11489862060085683,0.46126678851174374,0.26597500337013347,9883.018348707292,0.005,2.5,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,10,2,0.0,0.5353131403976972,0.04890042731408317,0.11676797093381068,0.4675057691862207,0.2582443679621452,10036.986495734165,0.005,2.5,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.5,0.5,12,2,0.0,0.5445091634944512,0.04959817810911171,0.117971704868231,0.4695783344076128,0.259722911476924,10134.226564847895,0.005,2.5,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,8,2,0.0,0.36290072624361347,0.03507895700034536,0.08022047466726877,0.47001072433611907,0.18004734780250511,6120.695239301993,0.0034999999999999996,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,10,2,0.0,0.35881570316935973,0.03473301854384614,0.08113044127946965,0.4615348449080498,0.1861561560236244,6148.01225911239,0.0034999999999999996,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.35,12,2,0.0,0.35858428121643704,0.03471339302449694,0.08187610453390883,0.45784570493408294,0.19151842292953894,6186.24411958988,0.0034999999999999996,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,8,2,0.0,0.42553876688339054,0.04027121747500706,0.09184287269217294,0.47594969315143343,0.20307842701472903,7170.634110029628,0.004,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,10,2,0.0,0.3945930944014977,0.0377319414296482,0.0930456973107412,0.4447383384860815,0.21679386528651567,7156.226333767576,0.004,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.4,12,2,0.0,0.4112307457760658,0.0391033115407764,0.09372990303719542,0.45626954264945274,0.22020509185770376,7222.3388649550325,0.004,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,8,2,0.0,0.45310426211837407,0.04249220964125522,0.10276832848190258,0.45649847007856453,0.24545313108017386,8146.095726376437,0.0045000000000000005,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,10,2,0.0,0.49089773722482244,0.04547719638844616,0.10458577484440391,0.47773023130003495,0.2310837297695205,8349.84087640599,0.0045000000000000005,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.45,12,2,0.0,0.49191611287250114,0.04555669488763514,0.10561228451600496,0.47483768310390356,0.22908944625488703,8419.814517796804,0.0045000000000000005,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,8,2,0.0,0.5004533220815006,0.046221253736276946,0.11421727470222946,0.4529377752047369,0.2716803895104221,9245.052661855258,0.005,2.6,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,10,2,0.0,0.4881318863717463,0.04526103918786495,0.11595962293806383,0.439968451580232,0.27507445064923275,9273.342629082574,0.005,2.6,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.6,0.5,12,2,0.0,0.5118210429057308,0.04710095046407936,0.11739929226707047,0.4509962478881383,0.27280981227782936,9425.458369867136,0.005,2.6,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,8,2,0.0,0.3630608766904919,0.035092500494493084,0.07968265928648027,0.47280681507590716,0.17768250423336268,5840.457039476114,0.0034999999999999996,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,10,2,0.0,0.36777236177995754,0.03549030679457199,0.08099183332961776,0.47121968364299766,0.1773493191070312,5922.680379090017,0.0034999999999999996,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.35,12,2,0.0,0.35516022587980545,0.034422671570370156,0.0808676066538897,0.45906415319746585,0.18441451473335685,5916.06038541268,0.0034999999999999996,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,8,2,0.0,0.4079993018112018,0.038838085853249105,0.09110990821996567,0.46390862832282376,0.20468626715913604,6831.2310272731365,0.004,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,10,2,0.0,0.4155947281211694,0.03946063679107126,0.09201146933917458,0.46678601545887005,0.2090456983642873,6910.228030955253,0.004,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.4,12,2,0.0,0.41161813102097855,0.03913507053916576,0.09305560179083482,0.45922660054080217,0.20993045204091584,6949.872525794344,0.004,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,8,2,0.0,0.46893236548454387,0.04375063732838558,0.10217285671993942,0.4703706815943109,0.23085262701849454,7889.794683899439,0.0045000000000000005,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,10,2,0.0,0.44054439528910416,0.04148492812030824,0.10358315163360093,0.44440490044027164,0.24472113429005704,7874.808627561496,0.0045000000000000005,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.45,12,2,0.0,0.4609087605896647,0.04311422754105432,0.10465542820028967,0.4558636007231042,0.23805499709339112,7947.600891283329,0.0045000000000000005,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,8,2,0.0,0.4964554533805168,0.045910468579014374,0.11396512165788998,0.4510782220985203,0.2676804174641777,8832.81442342174,0.005,2.7,8.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,10,2,0.0,0.4885434245333977,0.0452932243782358,0.11570852564340439,0.4409376149437979,0.26669135682685163,8922.343280367922,0.005,2.7,10.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
2.7,0.5,12,2,0.0,0.5315969274859609,0.048617404525887586,0.11567480410809632,0.4684891207542907,0.2521433224941641,9044.752401497859,0.005,2.7,12.0,5.0,0.6,True,SPY,200.0,2010-01-01,2018-12-31
